Player,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,SO,BB,IBB,HP,GDP,AVG,OBP,SLG,OPS,OPS+,ISO,BABIP,TTO%,K%,BB%,BB/K,Team,League
糸原　健斗,9.0,13.0,10.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.400,0.538,0.400,0.938,194,0.000,0.500,38.5%,15.4%,23.1%,1.50,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
紅林　弘太郎,10.0,40.0,30.0,6.0,11.0,2.0,0.0,1.0,16.0,6.0,0.0,0.0,2.0,0.0,6.0,8.0,0.0,0.0,0.0,0.367,0.475,0.533,1.008,217,0.167,0.435,37.5%,15.0%,20.0%,1.33,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
若月　健矢,7.0,26.0,25.0,1.0,6.0,1.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.240,0.231,0.280,0.511,59,0.040,0.273,15.4%,15.4%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
茶谷　健太,3.0,11.0,8.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.250,0.182,0.250,0.432,32,0.000,0.400,27.3%,27.3%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
荻野　貴司,7.0,30.0,25.0,4.0,8.0,1.0,0.0,1.0,12.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,0.320,0.367,0.480,0.847,155,0.160,0.333,20.0%,10.0%,6.7%,0.67,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
菊池　涼介,5.0,21.0,19.0,4.0,7.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.368,0.381,0.421,0.802,151,0.053,0.389,9.5%,4.8%,4.8%,1.00,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
藤原　恭大,5.0,12.0,11.0,1.0,2.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.182,0.250,0.455,0.705,111,0.273,0.125,33.3%,16.7%,8.3%,0.50,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
藤岡　裕大,7.0,30.0,26.0,5.0,7.0,0.0,0.0,1.0,10.0,3.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.269,0.333,0.385,0.718,117,0.115,0.286,26.7%,13.3%,10.0%,0.75,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
藤田　一也,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
蝦名　達夫,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
西川　龍馬,5.0,22.0,18.0,1.0,3.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,1.0,0.167,0.182,0.333,0.515,58,0.167,0.154,31.8%,22.7%,4.5%,0.20,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
西野　真弘,4.0,12.0,10.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.100,0.250,0.300,0.550,72,0.200,0.111,25.0%,8.3%,16.7%,2.00,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
角中　勝也,7.0,18.0,12.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.333,0.500,0.333,0.833,155,0.000,0.444,44.4%,16.7%,27.8%,1.67,<a href=https://npb.jp/bis/eng/teams/index_m.html>Lotte</a>,PL
近本　光司,10.0,46.0,40.0,8.0,15.0,1.0,1.0,0.0,18.0,6.0,1.0,1.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.375,0.457,0.450,0.907,182,0.075,0.441,26.1%,13.0%,13.0%,1.00,<a href=https://npb.jp/bis/eng/teams/index_t.html>Hanshin</a>,CL
近藤　健介,3.0,13.0,11.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.273,0.385,0.273,0.657,105,0.000,0.429,46.2%,30.8%,15.4%,0.50,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
野口　智哉,7.0,16.0,15.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.333,0.375,0.333,0.708,123,0.000,0.455,31.2%,25.0%,6.2%,0.25,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
野村　勇,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
野村　大樹,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-99,0.000,,100.0%,100.0%,0.0%,0.00,<a href=https://npb.jp/bis/eng/teams/index_h.html>SoftBank</a>,PL
野間　峻祥,5.0,22.0,17.0,1.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.412,0.500,0.412,0.912,188,0.000,0.500,31.8%,13.6%,18.2%,1.33,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
関根　大気,2.0,9.0,8.0,0.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.556,0.625,1.181,261,0.000,0.625,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_db.html>DeNA</a>,CL
韮澤　雄也,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000,0.000,-102,0.000,0.000,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_c.html>Hiroshima</a>,CL
頓宮　裕真,9.0,28.0,27.0,5.0,8.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.296,0.321,0.741,1.062,229,0.444,0.238,25.0%,10.7%,3.6%,0.33,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
Ｔ－岡田,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.500,0.667,0.500,1.167,271,0.000,0.500,0.0%,0.0%,0.0%,,<a href=https://npb.jp/bis/eng/teams/index_b.html>ORIX</a>,PL
