       Player   G  PA  AB  R   H  2B  3B  HR  TB  RBI  SB  CS  SH  SF  SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP    TTO%      K%    BB%   BB/K             Team League
65      才木　浩人   1   1   1  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000         100.0%  100.0%   0.0%   0.00   Hanshin Tigers     CL
66     杉本　裕太郎  11  45  39  2  11   0   0   1  14    8   1   0   0   0  13   4    0   2    1  0.282  0.378  0.359  0.737   131  0.077  0.400   40.0%   28.9%   8.9%   0.31   ORIX Buffaloes     PL
67      村上　宗隆  10  45  35  6   8   2   0   2  16    8   0   0   0   0  10  10    1   0    1  0.229  0.400  0.457  0.857   155  0.229  0.261   48.9%   22.2%  22.2%   1.00  Yakult Swallows     CL
68      来田　涼斗   1   1   1  0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -103  0.000  0.000    0.0%    0.0%   0.0%          ORIX Buffaloes     PL
69      柳田　悠岐   6  25  20  4   6   1   0   2  13    8   0   0   0   0   7   5    0   0    0  0.300  0.440  0.650  1.090   236  0.350  0.364   56.0%   28.0%  20.0%   0.71   SoftBank Hawks     PL
70       柳町　達   3   8   5  1   1   1   0   0   2    0   0   0   0   0   1   2    0   1    0  0.200  0.500  0.400  0.900   181  0.200  0.250   37.5%   12.5%  25.0%   2.00   SoftBank Hawks     PL
71       栗山　巧   2   8   8  1   2   2   0   0   4    0   0   0   0   0   1   0    0   0    0  0.250  0.250  0.500  0.750   126  0.250  0.286   12.5%   12.5%   0.0%   0.00      Seibu Lions     PL
72      桑原　将志   3   9   8  0   0   0   0   0   0    0   0   0   1   0   2   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000   22.2%   22.2%   0.0%   0.00    DeNA BayStars     CL
73     梅野　隆太郎   6  17  15  1   4   2   0   0   6    0   0   0   1   0   3   1    0   0    0  0.267  0.294  0.400  0.694   114  0.133  0.333   23.5%   17.6%   5.9%   0.33   Hanshin Tigers     CL
74       森　友哉   2   8   8  1   1   0   0   1   4    1   0   0   0   0   3   0    0   0    0  0.125  0.125  0.500  0.625    85  0.375  0.000   50.0%   37.5%   0.0%   0.00      Seibu Lions     PL
75       森　敬斗   2   2   2  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000  0.000   50.0%   50.0%   0.0%   0.00    DeNA BayStars     CL
76      楠本　泰史   2   6   6  0   1   0   0   0   1    0   0   0   0   0   0   0    0   0    0  0.167  0.167  0.167  0.333     3  0.000  0.167    0.0%    0.0%   0.0%           DeNA BayStars     CL
77      正木　智也   2   5   5  0   1   1   0   0   2    0   0   0   0   0   1   0    0   0    0  0.200  0.200  0.400  0.600    82  0.200  0.250   20.0%   20.0%   0.0%   0.00   SoftBank Hawks     PL
78      源田　壮亮   2   8   8  1   1   0   1   0   3    0   0   0   0   0   4   0    0   0    0  0.125  0.125  0.375  0.500    50  0.250  0.250   50.0%   50.0%   0.0%   0.00      Seibu Lions     PL
79      濵口　遥大   1   2   2  0   0   0   0   0   0    0   0   0   0   0   2   0    0   0    0  0.000  0.000  0.000  0.000   -97  0.000         100.0%  100.0%   0.0%   0.00    DeNA BayStars     CL
80      熊谷　敬宥   1   1   1  1   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000         100.0%  100.0%   0.0%   0.00   Hanshin Tigers     CL
81       牧　秀悟   3  11  11  0   4   0   0   0   4    0   0   0   0   0   1   0    0   0    1  0.364  0.364  0.364  0.727   120  0.000  0.400    9.1%    9.1%   0.0%   0.00    DeNA BayStars     CL
82      牧原　大成   6  24  23  1   7   0   1   0   9    1   0   1   0   0   7   0    0   1    0  0.304  0.333  0.391  0.725   124  0.087  0.438   29.2%   29.2%   0.0%   0.00   SoftBank Hawks     PL
83      甲斐　拓也   6  19  15  1   5   1   0   0   6    2   0   2   2   0   5   2    0   0    0  0.333  0.368  0.400  0.768   138  0.067  0.500   36.8%   26.3%  10.5%   0.40   SoftBank Hawks     PL
84      神里　和毅   2   3   2  0   1   0   0   0   1    0   0   0   0   0   0   1    0   0    0  0.500  0.667  0.500  1.167   253  0.000  0.500   33.3%    0.0%  33.3%   1.00    DeNA BayStars     CL
85      福田　周平   9  33  26  0   4   0   0   0   4    1   1   0   3   0   3   4    0   0    0  0.154  0.242  0.154  0.396    24  0.000  0.174   21.2%    9.1%  12.1%   1.33   ORIX Buffaloes     PL
